,Texto,Sentimento
214,"@thneves10 Seja bem vindo ao maior Clube de futebol do Estado de Minas Gerais. Sucesso !
���",Neutro
215,@uailiv minas é o melhor estado,Neutro
216,@Ueiler2 Risco de calote de Estados com a União cresce - Politica - Estado de Minas https://t.co/zdjOcATDo3,Neutro
217,@wendy_muiz @MeEntristece jajajajajajajajajajajajajaa me copie de un estado que mg pero nqv bebe�,Neutro
218,@willmesmo Governador Valadares leste de Minas,Neutro
219,[Corrupção] Benjamin Netanyahu se diz inocente após acusações de corrupção - Estado de Minas… https://t.co/wK7hXwv0Ch,Neutro
220,[Corrupção] Mais de um milhão de pessoas punidas por corrupção na China ... - Estado de Minas… https://t.co/tIzXHb6pFv,Neutro
221,"��❤️ @ Governador Valadares, Minas Gerais https://t.co/uRqDCHNBEA",Neutro
222,"05/01-Dia da Fundação do município brasileiro de Grão Mogol
Estado de Minas Gerais.
Dia da Fundação do município... https://t.co/ZIA9kG471k",Neutro
223,"06/01/1999 — O governador de Minas Gerais, Itamar Franco (PMDB), decretou a moratória de seu Estado: durante... https://t.co/OhYghP42VE",Neutro
224,"07/01-Dia da Fundação do município brasileiro de Carangola
Estado de Minas Gerais.
Dia da Fundação do município... https://t.co/ihXlDIoCkV",Neutro
225,08/01/1963 — É adaptada a bandeira do estado de Minas Gerais https://t.co/MyLKU1a7Yr,Neutro
226,"1- Ontem eu encontrei um amigo que está no governo de Minas. 
- Pedro, o q vc acha da comunicação do governo e do governador
- Medíocre",Neutro
227,"100% correto o Fernando. Esperem, entretanto, quando CF negar o mesmo arrego a MG a atualização da Narrativa ™: foi… https://t.co/3CsusoXRLq",Neutro
228,102 Mg En Un Estado No Lo Puedo Creer ����,Neutro
229,"14 mrortos em Minas Gerais. Com a alta incidência, a Secretaria de Estado de Saúde mantém alerta para moradores e... https://t.co/usjAI6buEU",Neutro
230,"15h05-ATUALIZAÇÃO: CarroXCarro: BR 381, Bom Destino, Sta Luzia. Acidente envolveu 5 carros. 3 víts estado grave. 2 víts ferimentos leves...",Neutro
231,2 Mg nomás tubo mi estado jaja,Neutro
232,"2) Vc só percebe isso quando passa anos morando em um estado como MG, onde o povo é + discreto e não metido a besta.",Neutro
233,4 jovens negros tortura deficiente mental por 'ser branco' e 'eleitor do Trump' - Internacional - Estado de Minas https://t.co/kdvEOtBuG0,Neutro
234,4. Hailey tem uma tatuagem escrita “Minas Gerais” estado em que sua avó nasceu. https://t.co/Sx0mAzAqi6,Neutro
235,50 indirectas por fb y y no ella le pone mg al estado del bobito  ese.,Neutro
236,"59 - escolha um estado 

RJ 
SP 
MG 
RS",Neutro
237,69- Una de las pocas minas que a estado para mi... Te quiero pichona❤,Neutro
238,A @BiaArantes_real (cruzeirense!!!) e o @CaBertolazzi são destaque do caderno de TV do Estado de Minas deste doming… https://t.co/p1gb4mdUJH,Neutro
239,"A Alemanha é menor do que o estado de Minas Gerais e, mesmo assim, é mais rica do que o Brasil inteiro.
PS:O que uma boa administração ñ faz",Neutro
240,A cidade de Pará de Minas é o melhor lugar do mundo. Tem as coisas que eu mais gosto nessa vida em seu nome. O estado de MG e o jogador Pará,Neutro
241,"A convite do Carlos Marcelo Carvalho, publiquei no Estado de Minas de 16 de dezembro um artigo (crônica?... https://t.co/QH9NAJJNo8",Neutro
242,"A democracia do PT. 
Esconde-se os mal feitos. 
Daí, não há mais mal feitos. https://t.co/L0IsbYYnDl",Neutro
243,A foto não seria a dos governadores ANASTAZIA e AÉCIO? https://t.co/fUwRaRqfts via @folha_com,Neutro
244,A matéria que se segue foi publicada no jornal Estado de Minas no dia 16 de dezembro de 2017. É um perfil do... https://t.co/5xhWFGgXHO,Neutro
245,A partir do mês que o governo de Minas de saber como está sendo assim  #TeamBTS,Neutro
246,A PRIMEIRA TURNÊ DO ANO COMEÇA NO ESTADO DE MINAS GERAIS... E VCS ESTÃO TODOS CONVIDADOS. https://t.co/m8PzfVIHmJ,Neutro
247,A PRIMEIRA TURNÊ DO ANO COMEÇA NO ESTADO DE MINAS GERAIS... E VCS ESTÃO TODOS CONVIDADOS. https://t.co/uziGY3IaKG,Neutro
248,"A punto he estado de soltar un mg al stalkear, tranquilidad chicos estoy bien, ya ha pasado",Neutro
249,"A todos los que le dieron mg a mi estado sigan esperando nomas que les hable , porque nunca le hablo a nadie jaja ya tendrian que saber chhe",Neutro
250,"a yris é burra pra caralho, não sabe nem do estado q ela mora, eu q sou do rj tive que estudar sobre mg",Neutro
251,"Abimaq: mudanças do BNDES são boas, mas não têm força para retomar investimento - Economia - Estado de Minas https://t.co/BbQd3YlYGQ",Neutro
252,"Abimaq: mudanças do BNDES são boas, mas não têm força para retomar investimento - Estado de Minas… https://t.co/xx5Rm7Cygl",Neutro
253,"Acabo de leer que un estúpido puso que las minas quedan embarazadas por usar forros del estado, si te los da es para que no quedes +",Neutro
254,"Aceita: rivalidade fora do estado é Flamengo x Atlético-MG. Até pode se dizer que com Corinthians.
Rivalidade com P… https://t.co/w9MtVuGU2C",Neutro
255,"Acidente de trem deixa 100 feridos no Brooklyn, em NY - Estado de Minas https://t.co/kbOIwXBoIk",Neutro
256,"Acidente mata uma mulher e fecha a BR-381, em Santa Luzia - Gerais - Estado de Minas https://t.co/yxvVWzQK9Q
#timBETA 
#BetaAjudaBeta",Neutro
257,Adélia Prado vence o Prêmio Governo de Minas Gerais de Literatura 2016 https://t.co/6sQMT1xMbl,Neutro
258,Adélia Prado vence o Prêmio Governo de Minas Gerais de Literatura 2016 https://t.co/5NHcH8jKze https://t.co/J90vIfc8wK,Neutro
259,Advogado que visitou Cunha repassou 'impressões' a subchefe da Casa Civil - Politica - Estado de Minas https://t.co/nAW7BlxY7y,Neutro
260,"Aécio Neves PSDB ,tem que ter votos pelo menos em seu Estado ,Minas Gerais ,pra poder querer bate frente com Alckmin.",Neutro
261,AFF! Nem! Liminar suspende gratuidade de estacionamento em centros de compras de BH - Economia - Estado de Minas https://t.co/m7owB87ELQ,Neutro
262,Agência Minas Gerais | Fóruns Regionais de Governo vão eleger novos prefeitos e vereadores para o Co... (https://t.co/eGJUYA9m5G),Neutro
263,Agora é o Estado de Minas que dá informações sobre o convite da @chrisassun: https://t.co/4gvYi6Ok34,Neutro
264,"AGORA FOI COMPLETO 
TEM O GOVERNADOR E O PREFEITO QUE MERECE

ISSO É MAIS UM EXEMPLO DE BANDIDAGEM OPERANDO LIVREME… https://t.co/uKen8lxjho",Neutro
265,agora que minha mae disse que ok eu estudar em outro estado ces acham mesmo que vou continuar em mg rsrs,Neutro
266,Agora sim!! Shopping que cobrar estacionamento em BH vai pagar multa de R$ 15 mil - Economia - Estado de Minas https://t.co/lJX6rYavSK,Neutro
267,"agradezco no haber estado en todo el día en tw. que pena ver ""su bardo"" por un mg",Neutro
268,"alagran! Que J. I. Cohen no estaba también implicado en el caso de cooptacion del estado?
https://t.co/MsJloxMWmt",Neutro
269,Alba le puso mg a mi estado y al toque me acordé del audio que le mande a mica por su culpa��,Neutro
270,Alckmin e Doria anunciam integração das redes de Educação de São Paulo - Nacional - Estado de Minas https://t.co/SzFjdabEHj,Neutro
271,"Alckmin recusou intimação sobre suspensão de reajuste nas tarifas, diz oficial - Estado de Minas… https://t.co/bcCfVRDvjo",Neutro
272,"Alerta: Segundo Secretária de Saúde de Minas Gerais, sobe para 14 o número de mortes suspeitas por febre amarela no Estado.",Neutro
273,"ALGUMA DÚVIDA QUE ISSO DARIA ERRADO?
Banco do Brasil cobra de Minas R$ 1,5 bilhão em depósitos judiciais https://t.co/DmuGiih6ln",Neutro
274,"Alta do PIB deste ano segue em 0,50%, afirma Focus - Estado de Minas https://t.co/aldxIORgFa",Neutro
275,"Alta do PIB deste ano segue em 0,50%, afirma Focus - Estado de Minas https://t.co/DdrzHDtC1w",Neutro
276,"Alta do PIB deste ano segue em 0,50%, afirma Focus - Estado de Minas https://t.co/q0wz5i5qZw",Neutro
277,"Alta do PIB deste ano segue em 0,50%, afirma Focus – Estado de Minas: Diário do Grande ABC… https://t.co/4uk6Kfy1v3",Neutro
278,Americano reage a assalto e acaba preso por tentar agredir ladrão no Rio - Nacional - Estado de Minas https://t.co/EiAfSNxjxp,Neutro
279,Americano reage a assalto e acaba preso por tentar agredir ladrão no Rio - Nacional - Estado de Minas https://t.co/rbmAy83a3v,Neutro
280,"Americano reage a assalto e acaba preso por tentar agredir ladrão no Rio - Nacional - Estado de Minas https://t.co/Vrum1owsTU
#timBETA",Neutro
281,Americano reage a assalto e acaba preso por tentar agredir ladrão no Rio - Nacional - Estado de Minas https://t.co/vsbj2CXDur,Neutro
282,Amigos e familiares fazem passeata após desaparecimento de casal na Grande BH - Gerais - Estado de Minas https://t.co/pLoZg1VYBz,Neutro
283,"amo Minas Gerais 
amo meu estado 
Minas na veia uhu",Neutro
284,Ano passado eu dei pt em MG qual vai ser o Estado que terá a honra de presenciar meu pt em 2017?,Neutro
285,"aos amigos refugiados :
A Universidade Federal do Triângulo Mineiro–UFTM , localizada no estado de Minas Gerais,... https://t.co/p47OiNxNDT",Neutro
286,Apartamento é invadido por mais de 200 morcegos em São João del-Rei - Gerais - Estado de Minas https://t.co/U2QEXBwpxz,Neutro
287,Apenas um paliativo https://t.co/feS7S54wK2,Neutro
288,"Após massacre em Manaus, governo antecipa medidas do plano ... - Estado de Minas https://t.co/ApnildQhOX",Neutro
289,"Após polêmica, Secretaria da Juventude deve continuar com Minas - Politica - Estado de Minas https://t.co/Ebx1DvqOuQ",Neutro
290,"Após prisão por exploração sexual infantil, irmão de Garotinho toma posse - Politica - Estado de Minas https://t.co/1BWluYigkk",Neutro
291,"Após prisão por exploração sexual infantil, irmão de Garotinho toma posse - Politica - Estado de Minas https://t.co/c19kQhtrSJ",Neutro
292,"Após prisão por exploração sexual infantil, irmão de Garotinho toma posse - Politica - Estado de Minas https://t.co/Tc5aEepumV",Neutro
293,"Após prisão por exploração sexual infantil, irmão de Garotinho toma posse - Politica - Estado de Minas https://t.co/VjTkp21pXg",Neutro
294,"Após reação negativa, Temer defende no Twitter uso da palavra 'acidente' - Nacional - Estado de Minas https://t.co/QEi0iat1Nb",Neutro
295,"Após ser agredida, mulher atira contra homem em Governador Valadares  https://t.co/BLzBsAdcVE",Neutro
296,"Após ser agredida, mulher atira contra homem em Governador Valadares  https://t.co/VrvkVMZ8Nd",Neutro
297,"Após ser agredida, mulher atira contra homem em Governador Valadares https://t.co/1n5eq5HwtP https://t.co/zXnVXCjw7m",Neutro
298,"Após ser agredida, mulher atira contra homem em Governador Valadares https://t.co/fnQNMbqJu9 #SomosTodosDilma #Raynniere #BuyRaynniereOnIt…",Neutro
299,"Após ser agredida, mulher atira contra homem em Governador Valadares https://t.co/mIRtn32uGM https://t.co/edPAJTMGBd",Neutro
300,"Após ser agredida, mulher atira contra homem em Governador Valadares https://t.co/UulbE85qOg https://t.co/C5zncXIMuv",Neutro
301,"Aroa queda en el Estado Yaracuy...su población 35645 habitantes allí estaba las minas de Cobre, de los Bolívar herencia de tatarabuela",Neutro
302,As estado con minas como de 14 ? — No  https://t.co/tHhCZ4n70e,Neutro
303,Así como cuando le dan mg a un estado viejísimo tuyo,Neutro
304,"Así las cosas, el estado sembrando el pánico. Este es el #nuevoPRI #Saqueos #Gasolinazo #Walmart https://t.co/K2Wq3g7H6G",Neutro
305,Assaltantes fazem família refém dentro de casa e levam R$ 25 mil - Gerais - Estado de Minas https://t.co/T4amFteUd5,Neutro
306,Assange rejeita relatório dos EUA sobre ingerência eleitoral russa - Estado de Minas https://t.co/y6SKhy7t97 https://t.co/zey2GQTtnR,Neutro
307,Assange rejeita relatório dos EUA sobre ingerência eleitoral russa - Estado de Minas https://t.co/ZYTbMnCH2h… https://t.co/Isu4U2LOtH,Neutro
308,Assim caminha os homensVídeo mostra seguranças agredindo morador de rua em Porto Alegre - Nacional - Estado de Minas https://t.co/JweNSAQWsP,Neutro
309,"Assim seja: Starbucks quer triplicar número de lojas no País, incluindo BH - Economia - Estado de Minas https://t.co/XSZ6QdzwZw",Neutro
310,Astronautas concluem primeira caminhada espacial do ano na ISS - Estado de Minas https://t.co/DkUZoj1S1J,Neutro
311,Astronautas concluem primeira caminhada espacial do ano na ISS - Estado de Minas https://t.co/XZI8scIRvc,Neutro
312,"Ataque a líder da Igreja Mundial, pastor Valdemiro, é transmitido ao vivo - Estado de Minas https://t.co/7TJDHiZ0bk… https://t.co/GqSlNyOK5l",Neutro
313,"Ataque a líder da Igreja Mundial, pastor Valdemiro, é transmitido ao vivo - Estado de Minas https://t.co/CmK1pAAl0j",Neutro
314,"Ataque a líder da Igreja Mundial, pastor Valdemiro, é transmitido ao vivo - Estado de Minas https://t.co/dhwuXjhPyK",Neutro
315,"Ataque a líder da Igreja Mundial, pastor Valdemiro, é transmitido ao vivo - Estado de Minas https://t.co/NAJE8QRAne",Neutro
316,"ATENÇÂO !!!
ATENDEMOS TODO ESTADO MINAS GERAIS:
Temos um sistema OFF-GRID ( aonde não a uso de energia da... https://t.co/InectuuElx",Neutro
317,"ATENÇÃO!
A RÁDIO 87,9 situada no estado de MG incluiu minha música, Estereótipos e está prestes a tocá-la na rádio! https://t.co/W8Zs2OMePy",Neutro
318,"Atendendo a uma demanda apresentada por nós, o Governo de Minas enviou ofícios informando do pagamento de 450.000... https://t.co/00qMALZ7FO",Neutro
319,"Atendendo a uma demanda apresentada por nós, o Governo de Minas enviou ofícios informando do pagamento de... https://t.co/E6nsmrhfx7",Neutro
320,Atentado na Turquia deixa dois mortos cinco dias após massacre em Istambul - Estado de Minas https://t.co/KylOwdYRQl,Neutro
321,Atentado na Turquia deixa dois mortos cinco dias após massacre em Istambul - Estado de Minas https://t.co/MRj7moesgy,Neutro
322,Atentado na Turquia deixa dois mortos cinco dias após massacre em Istambul - Estado de Minas… https://t.co/JPhfVmlE5N,Neutro
323,Atentado suicida em Bagdá mata doze pessoas - Estado de Minas https://t.co/ahyOsUN93b #notícias https://t.co/eVZX4r9O5n,Neutro
324,Atentados suicidas contra mercados em Bagdá fazem ao menos 18 mortos - Estado de Minas https://t.co/Cr95oPcxS4,Neutro
325,Atentados suicidas contra mercados em Bagdá fazem ao menos 18 mortos - Estado de Minas https://t.co/hxYqkXjAQm… https://t.co/Jzvq9SFrdC,Neutro
326,Atirador mata cinco e fere oito em aeroporto de Fort Lauderdale - Estado de Minas https://t.co/0xwv37I997 #notícias https://t.co/qGQ61EigCj,Neutro
327,Atirador mata cinco e fere oito em aeroporto de Fort Lauderdale - Estado de Minas https://t.co/9KmhQJRw4H #notícias https://t.co/QtH1zyDon2,Neutro
328,Atirador mata cinco e fere oito em aeroporto de Fort Lauderdale - Estado de Minas https://t.co/b4V64m7Dtf,Neutro
329,Atirador mata cinco e fere oito em aeroporto de Fort Lauderdale - Estado de Minas https://t.co/dZOSdHhjgQ,Neutro
330,Atirador mata cinco e fere oito em aeroporto de Fort Lauderdale – Estado de Minas: UOL… https://t.co/Sw84YG9gHu,Neutro
331,Ativistas voltam às ruas de BH contra aumento da tarifa de ônibus - Gerais - Estado de Minas https://t.co/YtsnSqACBW,Neutro
332,Azul começa venda de passagens de BH para Buenos Aires por R$ 357 o trecho - Economia - Estado de Minas https://t.co/OkGjRXTHdL,Neutro
333,Bancada do PSD vai reavaliar apoio a Rosso - Politica - Estado de Minas https://t.co/UEDxNjUcpT,Neutro
334,"Batida entre caminhão e carro deixa cinco mortos na BR-267, no Sul de Minas - Gerais - Estado de Minas https://t.co/hBxPoFvhF3",Neutro
335,"Bebamos! (@ Gauchão do Paulinho in Governador Valadares, Minas Gerais) https://t.co/5c3gLLisQq",Neutro
336,Bebê é internado na Austrália após uso de protetor solar - Internacional - Estado de Minas https://t.co/X47Fo27pvx,Neutro
337,Bem vindo ao maior clube do estado de Minas Gerais @thneves10,Neutro
338,Benjamin Netanyahu se diz inocente após acusações de corrupção - Estado de Minas https://t.co/kOW60hvr4N https://t.co/Z2GpxdsHp6,Neutro
339,"Bitcoin supera 1.100 dólares, seu máximo em três anos - Estado de Minas https://t.co/BRsmYiSa2y https://t.co/cELU0cQKV2",Neutro
340,"Bitcoin supera 1.100 dólares, seu máximo em três anos - Estado de Minas https://t.co/fwg97zAEyB",Neutro
341,"Boa tarde,

Como que tira ferias e descansa com noticias assim ?
Tem que se desligar é tudo mesmo neste período.... https://t.co/xsKRgUBSkg",Neutro
342,"Bom dia galera tricolor! Olha a ibituruna em governador Valadares aí, lugar em minas gerais repleta de São Paulinos. https://t.co/z4OCfX6PJD",Neutro
343,"bom dia! (@ LFG in Governador Valadares, Minas Gerais) https://t.co/aavDJfJJND",Neutro
344,"Bom dia! Esta é a capa do Estado de Minas desta terça, 10 de janeiro de 2017. Leia mais em https://t.co/HOLeI79uo2 https://t.co/UCCuGxwq6D",Neutro
345,"Bom dia! Esta é a capa do Estado de Minas desta terça, 10 de janeiro de 2017. Leia mais em https://t.co/rapYrfsnzQ https://t.co/rXvdSDc0ne",Neutro
346,"Bom dia! Esta é a capa do Estado de Minas desta terça, 10 de janeiro de 2017. Leia mais em https://t.co/sHEfJgzWLp https://t.co/jngFoxU34P",Neutro
347,"Bom dia! Esta é a capa do Estado de Minas deste domingo, 8 de janeiro de 2017. Leia mais em … https://t.co/6UaWoxNO4r",Neutro
348,"Bom dia! Esta é a capa do Estado de Minas deste domingo, 8 de janeiro de 2017. Leia mais em https://t.co/HOLeI79uo2 https://t.co/v9n3MIQqpZ",Neutro
349,"Bom dia! Esta é a capa do Estado de Minas deste domingo, 8 de janeiro de 2017. Leia mais em https://t.co/rapYrfsnzQ https://t.co/Tq7RbsqYE1",Neutro
